,id,comment,reviews,ratings,negative,neutral,positive,review_type
8178,8178,Must buy!,"Despite the weaker battery and no fast charge option, the iPhone SE is a valuable purchase for its great performance, reliability, very good AR abilities and sturdy built. The camera is not as good as the other new-age smartphones but the image processing gives you crisp pictures. I switched from android to iOS and was a little wary in the beginning but it took me just 1 day to be converted and experience first hand, what everyone had been talking about. The experience is really good. Your sm...",5,0.012795326,0.077998705,0.909206,1
8179,8179,Excellent,"It's osm, I really loved it.🥰🥰🥰",5,0.0042959233,0.007241179,0.98846287,1
8180,8180,Awesome,iPhone...always awsm....,5,0.0059042545,0.03201573,0.96207994,1
8181,8181,Wonderful,Overall Very nice phone,4,0.008411327,0.027180154,0.9644086,1
8182,8182,Very Good,Overall it’s nice,4,0.009069628,0.044971943,0.94595844,1
8183,8183,Must buy!,Hood phone within budget,5,0.0141592715,0.2435,0.74234074,1
8184,8184,Worth every penny,Love it,5,0.01699019,0.097664006,0.8853458,1
8185,8185,Brilliant,Very good product,5,0.011516857,0.04503931,0.94344383,1
8186,8186,Mind-blowing purchase,Works very nice.,5,0.006104541,0.020652423,0.9732431,1
8187,8187,Great product,"Small, but powerful. Very good service by the seller. Thanks to flipkart.",5,0.0051165936,0.018860077,0.9760233,1
8188,8188,Must buy!,Its my first Iphone and the best. I read about battery back up its too horrible but still i bought it. Best iphone value for money if you buy below 35000 during card offers.,5,0.030569635,0.05849694,0.9109334,1
8189,8189,Worst experience ever!,All are ok except battery. General use also not standing for a day. Wherever i go i need to take charger. Even going to office.,1,0.14699365,0.6441163,0.20889008,0
8190,8190,Brilliant,Great product.,5,0.0071562245,0.02307443,0.96976936,1
8191,8191,Really Nice,Awsome🔥,4,0.007581266,0.029152803,0.9632659,1
8192,8192,Good quality product,Everything about this phone (except battery) is good I must say. Love using this phone as l wanted a small phone that isn’t hefty. This one is the best. Battery should have been improved. It doesn’t last one full day.,4,0.009817324,0.017186686,0.972996,1
8193,8193,Fabulous!,Good one ❤,5,0.0050434275,0.024375077,0.97058153,1
8194,8194,Fabulous!,Awesome 😎💯,5,0.0046846913,0.0120944455,0.9832208,1
8195,8195,Pretty good,worth rs 34500,4,0.09688192,0.77747005,0.12564808,0
8196,8196,Worth the money,"Awesome so far, using it for 3 months. Only issues is the battery backup. Battery is good for below average user. If you are into gaming and lots of YouTube then battery backup can be an issue for you. Positive side of the battery is, its charged really quickly.",4,0.012521312,0.04947809,0.9380006,1
8197,8197,Terrific purchase,I phone se 2 the best phone,5,0.009567745,0.040869243,0.949563,1
8198,8198,Not recommended at all,Some time touch not working ....,1,0.65676266,0.3168132,0.026424205,0
8199,8199,Super!,Overall good phone by Apple 🍎,5,0.0030360594,0.015255321,0.98170865,1
8200,8200,Great product,"Very good phone and at the discounted price its a deal for sure. Camera, display, size and weight, performance every aspect of the phone is great apart from the battery which is worse. Doesn't even last one full day in moderate to heavy use. This is the only negative for the phone. If you can manage somehow with a lower battery performance this one is for you as it ticks all the other boxes.",5,0.11269398,0.12454991,0.76275605,1
8201,8201,Must buy!,V nyc my first i phone se i m so happy,5,0.0023378793,0.013568196,0.98409396,1
8202,8202,Best in the market!,Verry Good Phone value for money .,5,0.009781566,0.14581323,0.8444052,1
8203,8203,Wonderful,awesome,4,0.01729025,0.10004514,0.8826646,1
8204,8204,Simply awesome,Its a good compact phone having all required features.  Its battery capacity may be small but it runs for a day and takes around 1 hr for full charge.  Compact and cool features especially camera is very good.  Its the best mobile you can get im this price range. For a normal user it has everything you can ask for.,5,0.005432322,0.029422712,0.965145,1
8205,8205,Highly recommended,Great experience,5,0.009975466,0.03138375,0.95864075,1
8206,8206,Value-for-money,"If you want an iPhone buy this is cheap and powerful.This is best for you.I has quite everything that iphone 11 does.It is not so good for gaming, the small screen and less battery will be an issue.",4,0.052766826,0.14880931,0.7984238,1
8207,8207,Great product,Best for moderate user,5,0.020036247,0.33150673,0.64845705,1
8208,8208,Brilliant,Day light camera 😍,5,0.0052411645,0.0530183,0.9417405,1
8209,8209,Awesome,All good except the battery life..,5,0.022447633,0.20835915,0.76919323,1
8210,8210,Value-for-money,Good,4,0.05273502,0.26282772,0.6844373,1
8211,8211,Nice,Everything is excellent except battery After 100% charging it last up to 24hour to 0%Charging take around 2.5 hour,3,0.006183803,0.06586689,0.9279493,1
8212,8212,Perfect product!,Very nice product,5,0.012398575,0.042736992,0.9448645,1
8213,8213,Worth every penny,Apple plz work on battery lyf,5,0.26115072,0.5171882,0.22166108,0
8214,8214,Nice,"Range Gets refresh after every Call and takes time to catch range, which irritates very much. battery gets drain very fast.",3,0.88485897,0.10701609,0.008124973,0
8215,8215,Really Nice,Overall good but battery it shold be more,4,0.023851568,0.087618284,0.8885302,1
8216,8216,Very Good,Battery is poor but less application uses makes battery performance improved although phone is quite handy and cool camera is good but who have money and love apple products only you can buy rest please avoid this and go for higher range apple products or buy a android instead,4,0.33101413,0.35478944,0.31419644,0
8217,8217,Good for professional usage.,"Purchased iphone for 40K, Got convenience through performance. The mobile is good for professional usage & battery is made for it, But Apple should have provided fast charging charger. The size & weight of the phone is compact, little & super fast. The delivery was made prior to the target date.",4,0.012630941,0.16918722,0.8181818,1
8218,8218,Expected a better product,ProsPerformance is goodTouchpad really good ConsBattery Not value for money,2,0.020893414,0.11462765,0.86447895,1
8219,8219,Must buy!,Perfect product launched apple value for money ...,5,0.0033020808,0.014030609,0.98266727,1
8220,8220,Super!,"Hilarious.... I writing ‘tis review after one month of use...because to give a right review..Battery- with 5v charger it was quite less efficient...but 12v charger gave a good battery charge-up..decent one!! But wit pack we can get 5v only..for 12v need to buy in apple store Rs 1700/-Camera- good with 12 Mp... get better picture..Mp is not a matter they give genuine quality of 12mp...Screen- small screen but more handy, we can use it with single hand.... not have punch hole camera screen ...",5,0.05932346,0.22497581,0.71570075,1
8221,8221,Value-for-money,Very good product from Apple,4,0.0031446537,0.017280815,0.9795745,1
8222,8222,Mind-blowing purchase,Very good product,5,0.011516857,0.04503931,0.94344383,1
8223,8223,Wonderful,"Those who want to take the true feel of iPhone within the budget, Then this is the best recommendation.",5,0.0035368514,0.050920162,0.945543,1
8224,8224,Fabulous!,Superb performance... outstanding camera... Flipkart delivery is quick and safe...,5,0.003932657,0.013209461,0.9828578,1
8225,8225,Simply awesome,The perfect phone for guys who want a small phone and not worring about the besel less display. The A13 bionic is a best and the best smartphone processor till date. Call reception was excellent. Talking about the camera the pictures turned out to be good and the video was excellent. Shoot at 4k 60fps to see the potential of this device. Again thanks to the A13 chip inside. Wireless charging at this price point is something magnificent considering that no manufacturers would thrown it at 37k....,5,0.004439357,0.02194065,0.97362006,1
8226,8226,Wonderful,For the once who never experienced an iphone this is the one. You will love it. But battery is a serious issue  only when u r not smart. My suggestion use a battery case... it will surly help a lot.  Nothing else is the issue this smartphone is awesome and ridiculously speed.,4,0.078370735,0.16312425,0.758505,1
8227,8227,Excellent,Awesome product. It has been 15 Days now and am really loving it. No issues at all.,5,0.0043391483,0.00784218,0.9878187,1
8228,8228,Must buy!,"Worth it, definitely a good phone to have with the features carried in it. The screen size is small comparitively to other phones in market. But it's very convenient to use single handedly also the features and quality gives the satisfaction. Loved it!",5,0.0042092055,0.015593042,0.9801978,1
8229,8229,Simply awesome,This brand new addition of iphone SE just awesome it feels good when i look at back.,5,0.0025421125,0.0082688,0.989189,1
8230,8230,Very Good,IPhone is iPhone no words... It is simply superb and is very user friendly battery back 2days🤞...even after having calls continuously at the end of the day I can see 50%,4,0.0049264776,0.01467869,0.98039484,1
8231,8231,Great product,Apple can some more specification. Then it bcm more value for money,5,0.024696983,0.410198,0.565105,0
8232,8232,Terrific,"Perfect for casual users - few calls, max 3 hours of screen time. Loving it.",5,0.0024029727,0.020320252,0.9772768,1
8233,8233,Really Nice,nice phone,4,0.025105763,0.11962829,0.855266,1
8234,8234,Awesome,Handy phone. Battery could be more. With the iPhone 11 Pro processor in it it’s very smooth.Camera is awesome.If you are not into gaming you can go for this phone.,5,0.0064654597,0.022073856,0.9714607,1
8235,8235,Terrible product,Very worst phone battery is like dead even though if we don’t use data after 100 percentIt remains for only 3 to 5 hours waste of money buying it,1,0.91995424,0.071603276,0.0084424885,0
8236,8236,Good,BIGGEST CON- charging 0-100 takes almost 2 and a half hour as we get only 5 watt charger inside the box.,3,0.06637956,0.2718263,0.6617942,1
8237,8237,Great product,"One of the Finest phone in Basics, does what a phone is supposed to do than expecting phone performing like a Tablet. Satisfied",5,0.010300209,0.062136605,0.9275632,1
8238,8238,Does the job,OK for entry-level apple user. DO NOT BUY SMALL SCREEN APPLE MOBILE. WASTE OF MONEY. NO RESELLING VALUE. Those who like to enjoy Apple ecosystem with a minimum amount of money may opt this. But with the latest processor and without any other (display. Camera etc) advanced options may be the negative point one has to decide before buying.,3,0.50944275,0.41931862,0.07123862,0
8239,8239,Good quality product,ONE OF THE BEST MOBILE BUT ONLY PROBLEM WITH BATTERY LIFE..,4,0.026292011,0.07884339,0.8948647,1
8240,8240,Did not meet expectations,Very bad battery discharge within 4hrs.,1,0.92122483,0.07084114,0.007934104,0
8241,8241,Excellent,Wonderful beast for this price.Performance is stunning.But battery is not upto the mark.But can be used for a normal user which will get throughout a day.,5,0.010500585,0.046903037,0.9425964,1
8242,8242,Pretty good,Go for it it !!,4,0.005608457,0.08502952,0.909362,1
8243,8243,Could be way better,"Disappointed with battery life, dated design. Below average purchase, won't recommend.",2,0.9304109,0.061554052,0.008034974,0
8244,8244,Worth every penny,Nice phone i ever seen  just perfect for us,5,0.004209472,0.018162614,0.97762793,1
8245,8245,Simply awesome,Excellent performance,5,0.010384717,0.04879558,0.9408197,1
8246,8246,Great product,"If you ignore the battery, Apple has launched a excellent smartphone at this price.",5,0.011274286,0.06289541,0.92583036,1
8247,8247,Excellent,Loving itMainly we will get all the functions of 11 except dual cameras which I don’t require as i have the third generation nural engine for camera processing,5,0.009084917,0.06710943,0.92380565,1
8248,8248,Must buy!,It’s a very nice phone .. the most likeable feature for me is it’s size .. not big not small,5,0.005580417,0.015879687,0.97853994,1
8249,8249,Excellent,Over all good.,5,0.0119367875,0.06963249,0.9184307,1
8250,8250,Highly recommended,The perfect phone one can have.,5,0.0065534804,0.03562629,0.95782024,1
8251,8251,Super!,Very good mobile. Its comfortable for handling and using.,5,0.0032179535,0.0187676,0.97801447,1
8252,8252,Best in the market!,"IphoneSE vs Iphone6 summary: Performance/speed, display colons, camera and everything is manifold better than iphone6 though the design looks similar but specs are completely different and awesome in SE.Go for it if you have budget constraint.",5,0.008430882,0.061049163,0.93052,1
8253,8253,Classy product,Awsm performance..,5,0.095161244,0.40640166,0.4984371,0
8254,8254,Worth the money,This product is budget friendly,4,0.0053258203,0.103038296,0.89163584,1
8255,8255,Excellent,value for money✌️.. nice performance..,5,0.0042039994,0.022888223,0.9729077,1
8256,8256,Good choice,Grt phone..not for heavy users..,4,0.56039506,0.40699977,0.03260514,0
